Frequency   	S[1,1]_Mag  	S[1,1]_Phs  	S[1,2]_Mag  	S[1,2]_Phs  	S[1,3]_Mag  	S[1,3]_Phs  	S[1,4]_Mag  	S[1,4]_Phs  	S[2,1]_Mag  	S[2,1]_Phs  	S[2,2]_Mag  	S[2,2]_Phs  	S[2,3]_Mag  	S[2,3]_Phs  	S[2,4]_Mag  	S[2,4]_Phs  	S[3,1]_Mag  	S[3,1]_Phs  	S[3,2]_Mag  	S[3,2]_Phs  	S[3,3]_Mag  	S[3,3]_Phs  	S[3,4]_Mag  	S[3,4]_Phs  	S[4,1]_Mag  	S[4,1]_Phs  	S[4,2]_Mag  	S[4,2]_Phs  	S[4,3]_Mag  	S[4,3]_Phs  	S[4,4]_Mag  	S[4,4]_Phs  	
2.187761623949550E+05 	2.491018332313760E-03  	-2.868849298566650E+01  	9.977718803223159E-01  	-1.234139170359490E-01  	2.955344823895030E-04  	8.751270697053582E+01  	2.848297538046541E-04  	9.122963506832660E+01  	9.977718803223159E-01  	-1.234139170359490E-01  	2.495524815497420E-03  	-2.883327335234461E+01  	2.862249375163882E-04  	9.131011524704388E+01  	2.968546604853850E-04  	8.763121165115150E+01  	2.955344823895030E-04  	8.751270697053582E+01  	2.862249375163882E-04  	9.131011524704388E+01  	1.807780495153300E-03  	-8.629096329491810E+01  	9.998270913729271E-01  	-1.117075675312540E-01  	2.848297538046541E-04  	9.122963506832660E+01  	2.968546604853850E-04  	8.763121165115150E+01  	9.998270913729271E-01  	-1.117075675312540E-01  	1.808514183090490E-03  	-8.628813852485293E+01  	
2.290867652767769E+05 	2.523491012497540E-03  	-2.987528674181970E+01  	9.977665236477921E-01  	-1.288859448059300E-01  	3.092883631026990E-04  	8.757409897713720E+01  	2.982865704632170E-04  	9.113816083202889E+01  	9.977665236477921E-01  	-1.288859448059300E-01  	2.528390923756750E-03  	-3.002235566058060E+01  	2.997463162780180E-04  	9.122293974979810E+01  	3.106802567646041E-04  	8.769613836752350E+01  	3.092883631026990E-04  	8.757409897713720E+01  	2.997463162780180E-04  	9.122293974979810E+01  	1.892539917955900E-03  	-8.648471683904370E+01  	9.998246124914690E-01  	-1.168667250376490E-01  	2.982865704632170E-04  	9.113816083202889E+01  	3.106802567646041E-04  	8.769613836752350E+01  	9.998246124914690E-01  	-1.168667250376490E-01  	1.893310456716100E-03  	-8.648165328990387E+01  	
2.398832919019490E+05 	2.558420419229350E-03  	-3.108898971442599E+01  	9.977611126133740E-01  	-1.346127722502519E-01  	3.236875273609121E-04  	8.763295565226440E+01  	3.123778249761659E-04  	9.104991699968411E+01  	9.977611126133740E-01  	-1.346127722502519E-01  	2.563742365119980E-03  	-3.123807275133099E+01  	3.139041094491950E-04  	9.113900016432500E+01  	3.251553678341650E-04  	8.775859022526900E+01  	3.236875273609121E-04  	8.763295565226440E+01  	3.139041094491950E-04  	9.113900016432500E+01  	1.981307445636610E-03  	-8.667104579768220E+01  	9.998220621508019E-01  	-1.222644489104480E-01  	3.123778249761659E-04  	9.104991699968411E+01  	3.251553678341650E-04  	8.775859022526900E+01  	9.998220621508019E-01  	-1.222644489104480E-01  	1.982116877023150E-03  	-8.666773691988422E+01  	
2.511886431509580E+05 	2.595984654151580E-03  	-3.232788196654111E+01  	9.977556334200591E-01  	-1.406068439555160E-01  	3.387628896728060E-04  	8.768928861982629E+01  	3.271330883149900E-04  	9.096467182236222E+01  	9.977556334200591E-01  	-1.406068439555160E-01  	2.601758564162770E-03  	-3.247867060215070E+01  	3.287280724079160E-04  	9.105806221554310E+01  	3.403110803488720E-04  	8.781858105812221E+01  	3.387628896728060E-04  	8.768928861982629E+01  	3.287280724079160E-04  	9.105806221554310E+01  	2.074270436632550E-03  	-8.685032344265829E+01  	9.998194387424620E-01  	-1.279121531196900E-01  	3.271330883149900E-04  	9.096467182236222E+01  	3.403110803488720E-04  	8.781858105812221E+01  	9.998194387424620E-01  	-1.279121531196900E-01  	2.075120939983880E-03  	-8.684676219665819E+01  	
2.630267991895380E+05 	2.636371649302520E-03  	-3.359005181901000E+01  	9.977500701857780E-01  	-1.468810720006049E-01  	3.545468196581050E-04  	8.774309576637140E+01  	3.425833116202111E-04  	9.088219856929550E+01  	9.977500701857780E-01  	-1.468810720006049E-01  	2.642628781028060E-03  	-3.374220356169969E+01  	3.442493607388110E-04  	9.097990112191709E+01  	3.561799363155401E-04  	8.787611360343642E+01  	3.545468196581050E-04  	8.774309576637140E+01  	3.442493607388110E-04  	9.097990112191709E+01  	2.171625000471940E-03  	-8.702290827444030E+01  	9.998167396960211E-01  	-1.338218022963380E-01  	3.425833116202111E-04  	9.088219856929550E+01  	3.561799363155401E-04  	8.787611360343642E+01  	9.998167396960211E-01  	-1.338218022963380E-01  	2.172518904088309E-03  	-8.701908712125829E+01  	
2.754228703338170E+05 	2.679779129571520E-03  	-3.487340438283350E+01  	9.977444051122571E-01  	-1.534488471875340E-01  	3.710732005328260E-04  	8.779436337328481E+01  	3.587608906706320E-04  	9.080227575651708E+01  	9.977444051122571E-01  	-1.534488471875340E-01  	2.686552070933450E-03  	-3.502654346112168E+01  	3.605005936626360E-04  	9.090430129561420E+01  	3.727959930517950E-04  	8.793118152627352E+01  	3.710732005328260E-04  	8.779436337328481E+01  	3.605005936626360E-04  	9.090430129561420E+01  	2.273576390243770E-03  	-8.718914437538430E+01  	9.998139613631472E-01  	-1.400059298724850E-01  	3.587608906706320E-04  	9.080227575651708E+01  	3.727959930517950E-04  	8.793118152627352E+01  	9.998139613631472E-01  	-1.400059298724850E-01  	2.274516183795181E-03  	-8.718505526824120E+01  	
2.884031503126610E+05 	2.726414536926210E-03  	-3.617567320026910E+01  	9.977386186776043E-01  	-1.603240527545580E-01  	3.883774907738830E-04  	8.784306817817540E+01  	3.756997326914440E-04  	9.072468732530129E+01  	9.977386186776043E-01  	-1.603240527545580E-01  	2.733737206058530E-03  	-3.632939185647750E+01  	3.775159199311341E-04  	9.083105598024241E+01  	3.901948865728449E-04  	8.798377131865161E+01  	3.883774907738830E-04  	8.784306817817540E+01  	3.775159199311341E-04  	9.083105598024241E+01  	2.380339410436630E-03  	-8.734936172849390E+01  	9.998110989169201E-01  	-1.464776564034250E-01  	3.756997326914440E-04  	9.072468732530129E+01  	3.901948865728449E-04  	8.798377131865161E+01  	9.998110989169201E-01  	-1.464776564034250E-01  	2.381327758391141E-03  	-8.734499610606559E+01  	
3.019951720402020E+05 	2.776494926776050E-03  	-3.749443504597479E+01  	9.977326898520611E-01  	-1.675210806803500E-01  	4.064967892806491E-04  	8.788917931155170E+01  	3.934353255279990E-04  	9.064922276035890E+01  	9.977326898520611E-01  	-1.675210806803500E-01  	2.784402570460930E-03  	-3.764829543310140E+01  	3.953310862883170E-04  	9.075996683739881E+01  	4.084138986720470E-04  	8.803386403315371E+01  	4.064967892806491E-04  	8.788917931155170E+01  	3.953310862883170E-04  	9.075996683739881E+01  	2.492138840294240E-03  	-8.750387649500517E+01  	9.998081462685959E-01  	-1.532507082953380E-01  	3.934353255279990E-04  	9.064922276035890E+01  	4.084138986720470E-04  	8.803386403315371E+01  	9.998081462685959E-01  	-1.532507082953380E-01  	2.493178596388680E-03  	-8.749922527695550E+01  	
3.162277660168380E+05 	2.830246848510040E-03  	-3.882712783904130E+01  	9.977265963350170E-01  	-1.750548506817050E-01  	4.254699043085662E-04  	8.793266006570840E+01  	4.120048092200860E-04  	9.057567714176440E+01  	9.977265963350170E-01  	-1.750548506817050E-01  	2.838776040345680E-03  	-3.898066450059681E+01  	4.139835085948010E-04  	9.069084349305371E+01  	4.274920279201360E-04  	8.808143682141039E+01  	4.254699043085662E-04  	8.793266006570840E+01  	4.139835085948010E-04  	9.069084349305371E+01  	2.609209872728430E-03  	-8.765299124384789E+01  	9.998050960033631E-01  	-1.603394371754630E-01  	4.120048092200860E-04  	9.057567714176440E+01  	4.274920279201360E-04  	8.808143682141039E+01  	9.998050960033631E-01  	-1.603394371754630E-01  	2.610304095478630E-03  	-8.764804482948590E+01  	
3.311311214825910E+05 	2.887906223656330E-03  	-4.017107150286070E+01  	9.977203148120261E-01  	-1.829408320182080E-01  	4.453374264041190E-04  	8.797346946437099E+01  	4.314470500168950E-04  	9.050385112827770E+01  	9.977203148120261E-01  	-1.829408320182080E-01  	2.897094863406220E-03  	-4.032379439265669E+01  	4.335123457052210E-04  	9.062350305417461E+01  	4.474700647674221E-04  	8.812646425916580E+01  	4.453374264041190E-04  	8.797346946437099E+01  	4.335123457052210E-04  	9.062350305417461E+01  	2.731798568695641E-03  	-8.779699512564531E+01  	9.998019393359190E-01  	-1.677588401446640E-01  	4.314470500168950E-04  	9.050385112827770E+01  	4.474700647674221E-04  	8.812646425916580E+01  	9.998019393359190E-01  	-1.677588401446640E-01  	2.732950537908049E-03  	-8.779174339679008E+01  	
3.467368504525320E+05 	2.949718236210070E-03  	-4.152349148906590E+01  	9.977138212310520E-01  	-1.911950682440571E-01  	4.661418055245990E-04  	8.801156361323930E+01  	4.518027168746041E-04  	9.043355087289652E+01  	9.977138212310520E-01  	-1.911950682440571E-01  	2.959605552020960E-03  	-4.167488946579201E+01  	4.539585761798720E-04  	9.055776960508963E+01  	4.683906708953360E-04  	8.816891945003941E+01  	4.661418055245990E-04  	8.801156361323930E+01  	4.539585761798720E-04  	9.055776960508963E+01  	2.860162326772480E-03  	-8.793616398339090E+01  	9.997986660862241E-01  	-1.755245811470149E-01  	4.518027168746041E-04  	9.043355087289652E+01  	4.683906708953360E-04  	8.816891945003941E+01  	9.997986660862241E-01  	-1.755245811470149E-01  	2.861375560970719E-03  	-8.793059631282239E+01  	
3.630780547701010E+05 	3.015937250422230E-03  	-4.288154456223749E+01  	9.977070910974661E-01  	-1.998342050870050E-01  	4.879274324826810E-04  	8.804689682238929E+01  	4.731143604762091E-04  	9.036458787405900E+01  	9.977070910974661E-01  	-1.998342050870050E-01  	3.026563805786180E-03  	-4.303108927341970E+01  	4.753650779006790E-04  	9.049347369200939E+01  	4.902984629302780E-04  	8.820877490921440E+01  	4.879274324826810E-04  	8.804689682238929E+01  	4.753650779006790E-04  	9.049347369200939E+01  	2.994570367452490E-03  	-8.807076039128108E+01  	9.997952646752870E-01  	-1.836530136800940E-01  	4.731143604762091E-04  	9.036458787405900E+01  	4.902984629302780E-04  	8.820877490921440E+01  	9.997952646752870E-01  	-1.836530136800940E-01  	2.995848642066840E-03  	-8.806486565852600E+01  	
3.801893963205610E+05 	3.086826771705979E-03  	-4.424234633232381E+01  	9.977000997873561E-01  	-2.088755216835920E-01  	5.107407248168180E-04  	8.807942250102582E+01  	4.954264948062749E-04  	9.029677876785860E+01  	9.977000997873561E-01  	-2.088755216835920E-01  	3.098234479169580E-03  	-4.438949638519029E+01  	4.977767106483430E-04  	9.043045180295998E+01  	5.132401006045721E-04  	8.824600323580638E+01  	5.107407248168180E-04  	8.807942250102582E+01  	4.977767106483430E-04  	9.043045180295998E+01  	3.135304231419610E-03  	-8.820103361238080E+01  	9.997917221405770E-01  	-1.921612050558450E-01  	4.954264948062749E-04  	9.029677876785860E+01  	5.132401006045721E-04  	8.824600323580638E+01  	9.997917221405770E-01  	-1.921612050558450E-01  	3.136651597500370E-03  	-8.819480022904672E+01  	
3.981071705534970E+05 	3.162659466287280E-03  	-4.560299993015110E+01  	9.976928228783680E-01  	-2.183369654539870E-01  	5.346302171547090E-04  	8.810909383298932E+01  	5.187856813014021E-04  	9.022994506797622E+01  	9.976928228783680E-01  	-2.183369654539870E-01  	3.174891609971340E-03  	-4.574720523416852E+01  	5.212404016817200E-04  	9.036854584920189E+01  	5.372643794267700E-04  	8.828057758846241E+01  	5.346302171547090E-04  	8.810909383298932E+01  	5.212404016817200E-04  	9.036854584920189E+01  	3.282658290721500E-03  	-8.832721946485320E+01  	9.997880241704951E-01  	-2.010669624082330E-01  	5.187856813014021E-04  	9.022994506797622E+01  	5.372643794267700E-04  	8.828057758846241E+01  	9.997880241704951E-01  	-2.010669624082330E-01  	3.284079093822870E-03  	-8.832063541230210E+01  	
4.168693834703360E+05 	3.243717254813190E-03  	-4.696062515536720E+01  	9.976852364967101E-01  	-2.282371909537941E-01  	5.596466561091068E-04  	8.813586424755351E+01  	5.432406155802290E-04  	9.016391286081380E+01  	9.976852364967101E-01  	-2.282371909537941E-01  	3.256818523798480E-03  	-4.710133131360560E+01  	5.458052343422330E-04  	9.030760265308260E+01  	5.624223279063691E-04  	8.831247198282482E+01  	5.596466561091068E-04  	8.813586424755351E+01  	5.458052343422330E-04  	9.030760265308260E+01  	3.436940271354201E-03  	-8.844954008538600E+01  	9.997841551573030E-01  	-2.103888606332290E-01  	5.432406155802290E-04  	9.016391286081380E+01  	5.624223279063691E-04  	8.831247198282482E+01  	9.997841551573030E-01  	-2.103888606332290E-01  	3.438439170086130E-03  	-8.844259296826439E+01  	
4.365158322401660E+05 	3.330291494371420E-03  	-4.831238739114011E+01  	9.976773176778819E-01  	-2.385956030883711E-01  	5.858430997225049E-04  	8.815968770441459E+01  	5.688422167343100E-04  	9.009851246362149E+01  	9.976773176778819E-01  	-2.385956030883711E-01  	3.344308028934180E-03  	-4.844904001569270E+01  	5.715225396846930E-04  	9.024747344621670E+01  	5.887673093653090E-04  	8.834166143199820E+01  	5.858430997225049E-04  	8.815968770441459E+01  	5.715225396846930E-04  	9.024747344621670E+01  	3.598471785258010E-03  	-8.856820357719610E+01  	9.997800982679848E-01  	-2.201462724412090E-01  	5.688422167343100E-04  	9.009851246362149E+01  	5.887673093653090E-04  	8.834166143199820E+01  	9.997800982679848E-01  	-2.201462724412090E-01  	3.600053768811790E-03  	-8.856088069723801E+01  	
4.570881896148750E+05 	3.422683262330210E-03  	-4.965552557901442E+01  	9.976690447373792E-01  	-2.494324051114620E-01  	6.132750214590701E-04  	8.818051881449128E+01  	5.956437191331840E-04  	9.003357805333391E+01  	9.976690447373792E-01  	-2.494324051114620E-01  	3.437662714886830E-03  	-4.978757440953950E+01  	5.984459911111930E-04  	9.018801338095220E+01  	6.163551283596010E-04  	8.836812195226970E+01  	6.132750214590701E-04  	8.818051881449128E+01  	5.984459911111930E-04  	9.018801338095220E+01  	3.767588869093050E-03  	-8.868340352858542E+01  	9.997758355326340E-01  	-2.303594007034080E-01  	5.956437191331840E-04  	9.003357805333391E+01  	6.163551283596010E-04  	8.836812195226970E+01  	9.997758355326340E-01  	-2.303594007034080E-01  	3.769259272800920E-03  	-8.867569198422949E+01  	
4.786300923226380E+05 	3.521203754166480E-03  	-5.098737858085290E+01  	9.976603976459120E-01  	-2.607686518481130E-01  	6.420004187273610E-04  	8.819831281942383E+01  	6.237007666627840E-04  	8.996894727346159E+01  	9.976603976459120E-01  	-2.607686518481130E-01  	3.537195366623300E-03  	-5.111428129459340E+01  	6.266317019559600E-04  	9.012908105725801E+01  	6.452441417276260E-04  	8.839183045631292E+01  	6.420004187273610E-04  	8.819831281942383E+01  	6.266317019559600E-04  	9.012908105725801E+01  	3.944642526382010E-03  	-8.879531838645011E+01  	9.997713479500850E-01  	-2.410493132835290E-01  	6.237007666627840E-04  	8.996894727346159E+01  	6.452441417276260E-04  	8.839183045631292E+01  	9.997713479500850E-01  	-2.410493132835290E-01  	3.946407044059530E-03  	-8.878720520521020E+01  	
5.011872336272720E+05 	3.626174806117221E-03  	-5.230540932036690E+01  	9.976513584017901E-01  	-2.726263085756400E-01  	6.720799259045930E-04  	8.821302545273340E+01  	6.530715092759169E-04  	8.990446082581620E+01  	9.976513584017901E-01  	-2.726263085756400E-01  	3.643229505138110E-03  	-5.242663493602950E+01  	6.561383259357930E-04  	9.007053806647441E+01  	6.754953742760970E-04  	8.841276455519480E+01  	6.720799259045930E-04  	8.821302545273340E+01  	6.561383259357930E-04  	9.007053806647441E+01  	4.129999268644451E-03  	-8.890411066742750E+01  	9.997666156106498E-01  	-2.522379805633400E-01  	6.530715092759169E-04  	8.990446082581620E+01  	6.754953742760970E-04  	8.841276455519480E+01  	9.997666156106498E-01  	-2.522379805633400E-01  	4.131863960072440E-03  	-8.889558297968600E+01  	
5.248074602497719E+05 	3.737929552183670E-03  	-5.360722618953189E+01  	9.976419113910521E-01  	-2.850283159605179E-01  	7.035769318209171E-04  	8.822461270474412E+01  	6.838167016859570E-04  	8.983996205315370E+01  	9.976419113910521E-01  	-2.850283159605179E-01  	3.756100063704460E-03  	-5.372225798514340E+01  	6.870271603420000E-04  	9.001224855279540E+01  	7.071726391087760E-04  	8.843090228895802E+01  	7.035769318209171E-04  	8.822461270474412E+01  	6.870271603420000E-04  	9.001224855279540E+01  	4.324041649960231E-03  	-8.900992598748979E+01  	9.997616178357610E-01  	-2.639483158964069E-01  	6.838167016859570E-04  	8.983996205315370E+01  	7.071726391087760E-04  	8.843090228895802E+01  	9.997616178357610E-01  	-2.639483158964069E-01  	4.326012941372110E-03  	-8.900097125253258E+01  	
5.495408738576249E+05 	3.856813223862971E-03  	-5.489060131849619E+01  	9.976320437238431E-01  	-2.979986613789671E-01  	7.365577016490383E-04  	8.823303051182890E+01  	7.159998039796621E-04  	8.977529651807069E+01  	9.976320437238431E-01  	-2.979986613789671E-01  	3.876154208017590E-03  	-5.499893920354409E+01  	7.193622518049841E-04  	8.995407879289530E+01  	7.403426625958061E-04  	8.844622180358678E+01  	7.365577016490383E-04  	8.823303051182890E+01  	7.193622518049841E-04  	8.995407879289530E+01  	4.527168787938340E-03  	-8.911289188879158E+01  	9.997563333342780E-01  	-2.762042192557960E-01  	7.159998039796621E-04  	8.977529651807069E+01  	7.403426625958061E-04  	8.844622180358678E+01  	9.997563333342780E-01  	-2.762042192557960E-01  	4.529253462769950E-03  	-8.910349818655530E+01  	
5.754399373371570E+05 	3.983184100096370E-03  	-5.615348543351970E+01  	9.976217455336419E-01  	-3.115624568423461E-01  	7.710915031288301E-04  	8.823823438855922E+01  	7.496870838611230E-04  	8.971031158273651E+01  	9.976217455336419E-01  	-3.115624568423461E-01  	4.003752307595350E-03  	-5.625464773700381E+01  	7.532105044105671E-04  	8.989589679376249E+01  	7.750752139716119E-04  	8.845870098997609E+01  	7.710915031288301E-04  	8.823823438855922E+01  	7.532105044105671E-04  	8.989589679376249E+01  	4.739796862270311E-03  	-8.921311644046131E+01  	9.997507403748490E-01  	-2.890306243775571E-01  	7.496870838611230E-04  	8.971031158273651E+01  	7.750752139716119E-04  	8.845870098997609E+01  	9.997507403748490E-01  	-2.890306243775571E-01  	4.742002038677940E-03  	-8.920327284573889E+01  	
6.025595860743580E+05 	4.117414614418220E-03  	-5.739401915781130E+01  	9.976110102243881E-01  	-3.257460236051900E-01  	8.072507370373380E-04  	8.824017901910298E+01  	7.849477201652530E-04  	8.964485599332630E+01  	9.976110102243881E-01  	-3.257460236051900E-01  	4.139269065351190E-03  	-5.748754381495960E+01  	7.886417898869670E-04  	8.983757190854971E+01  	8.114432395357689E-04  	8.846831709826220E+01  	8.072507370373380E-04  	8.824017901910298E+01  	7.886417898869670E-04  	8.983757190854971E+01  	4.962359579839909E-03  	-8.931068658784213E+01  	9.997448169732498E-01  	-3.024535497393591E-01  	7.849477201652530E-04  	8.964485599332630E+01  	8.114432395357689E-04  	8.846831709826220E+01  	9.997448169732498E-01  	-3.024535497393591E-01  	4.964692670574109E-03  	-8.930038364771590E+01  	
6.309573444801930E+05 	4.259892626258511E-03  	-5.861054073699550E+01  	9.975998346494949E-01  	-3.405769833570851E-01  	8.451110717899030E-04  	8.823881782190827E+01  	8.218539071945480E-04  	8.957877947237401E+01  	9.975998346494949E-01  	-3.405769833570851E-01  	4.283094812294270E-03  	-5.869598587717029E+01  	8.257290595115059E-04  	8.977897447008191E+01  	8.495230014128429E-04  	8.847504633865849E+01  	8.451110717899030E-04  	8.823881782190827E+01  	8.257290595115059E-04  	8.977897447008191E+01  	5.195308592651230E-03  	-8.940566622247519E+01  	9.997385410928630E-01  	-3.165001537492900E-01  	8.218539071945480E-04  	8.957877947237401E+01  	8.495230014128429E-04  	8.847504633865849E+01  	9.997385410928630E-01  	-3.165001537492900E-01  	5.197777241759890E-03  	-8.939489656268771E+01  	
